datum,ort,lat,lon,regen_icon,regen_era5,temperatur,bt07,bf07,bt728,bf728,et0,quelle
2026-04-29,W0233,52.3023,10.8384,,0.0,8.9,10.7,0.125,10.1,0.16,3.89,era5
2026-04-30,W0233,52.3023,10.8384,,0.0,10.4,11.6,0.109,10.2,0.151,3.99,era5
2026-04-28,W0234,52.3023,10.868,,0.0,9.5,11.1,0.136,10.0,0.164,4.06,era5
2026-04-29,W0234,52.3023,10.868,,0.0,8.9,10.7,0.125,10.1,0.16,3.89,era5
2026-04-30,W0234,52.3023,10.868,,0.0,10.4,11.6,0.109,10.2,0.151,3.99,era5
2026-04-28,W0235,52.3023,10.8975,,0.0,9.5,11.1,0.136,10.0,0.164,4.06,era5
2026-04-29,W0235,52.3023,10.8975,,0.0,8.9,10.7,0.125,10.1,0.16,3.89,era5
2026-04-30,W0235,52.3023,10.8975,,0.0,10.4,11.6,0.109,10.2,0.151,3.99,era5
2026-04-28,W0236,52.3023,10.9271,,0.0,9.3,10.5,0.153,9.6,0.19,3.97,era5
2026-04-29,W0236,52.3023,10.9271,,0.0,8.7,10.1,0.141,9.6,0.185,3.81,era5
2026-04-30,W0236,52.3023,10.9271,,0.0,10.2,10.4,0.127,9.6,0.178,3.94,era5
2026-04-28,W0237,52.3023,10.9861,,0.0,9.3,10.5,0.153,9.6,0.19,3.97,era5
2026-04-29,W0237,52.3023,10.9861,,0.0,8.7,10.1,0.141,9.6,0.185,3.81,era5
2026-04-30,W0237,52.3023,10.9861,,0.0,10.2,10.4,0.127,9.6,0.178,3.94,era5
2026-04-28,W0238,52.3023,11.0157,,0.0,9.6,11.2,0.13,10.1,0.159,4.12,era5
2026-04-29,W0238,52.3023,11.0157,,0.0,9.0,10.8,0.122,10.2,0.157,3.92,era5
2026-04-30,W0238,52.3023,11.0157,,0.0,10.6,11.8,0.105,10.4,0.15,4.02,era5
2026-04-28,W0239,52.3023,11.0452,,0.0,9.6,11.2,0.13,10.1,0.159,4.12,era5
2026-04-29,W0239,52.3023,11.0452,,0.0,9.0,10.8,0.122,10.2,0.157,3.92,era5
2026-04-30,W0239,52.3023,11.0452,,0.0,10.6,11.8,0.105,10.4,0.15,4.02,era5
2026-04-28,W0240,52.3023,11.0747,,0.0,9.2,10.4,0.15,9.6,0.179,3.97,era5
2026-04-29,W0240,52.3023,11.0747,,0.0,8.6,10.1,0.136,9.6,0.172,3.82,era5
2026-04-30,W0240,52.3023,11.0747,,0.0,10.2,10.7,0.116,9.6,0.16,3.92,era5
2026-04-28,W0241,52.3023,11.1043,,0.0,9.2,10.4,0.15,9.6,0.179,3.96,era5
2026-04-29,W0241,52.3023,11.1043,,0.0,8.6,10.1,0.136,9.6,0.172,3.81,era5
2026-04-30,W0241,52.3023,11.1043,,0.0,10.2,10.7,0.116,9.6,0.16,3.92,era5
2026-04-28,W0242,52.3023,11.1338,,0.0,9.2,10.4,0.15,9.6,0.179,3.97,era5
2026-04-29,W0242,52.3023,11.1338,,0.0,8.6,10.1,0.136,9.6,0.172,3.82,era5
2026-04-30,W0242,52.3023,11.1338,,0.0,10.2,10.7,0.116,9.6,0.16,3.93,era5
2026-04-28,W0243,52.3203,10.2182,,0.0,10.8,13.3,0.055,11.8,0.146,4.53,era5
2026-04-29,W0243,52.3203,10.2182,,0.0,10.2,12.7,0.05,11.8,0.146,4.42,era5
2026-04-30,W0243,52.3203,10.2182,,0.0,11.4,13.2,0.04,11.8,0.146,4.36,era5
2026-04-28,W0244,52.3203,10.3068,,0.0,10.8,13.2,0.088,11.7,0.137,4.43,era5
2026-04-29,W0244,52.3203,10.3068,,0.0,10.1,12.7,0.08,11.8,0.137,4.29,era5
2026-04-30,W0244,52.3203,10.3068,,0.0,11.3,13.0,0.068,11.7,0.137,4.21,era5
2026-04-28,W0245,52.3203,10.3363,,0.0,10.8,13.2,0.088,11.7,0.137,4.43,era5
2026-04-29,W0245,52.3203,10.3363,,0.0,10.1,12.7,0.08,11.8,0.137,4.29,era5
2026-04-30,W0245,52.3203,10.3363,,0.0,11.3,13.0,0.068,11.7,0.137,4.2,era5
2026-04-28,W0246,52.3203,10.5726,,0.0,10.6,13.4,0.06,11.9,0.143,4.42,era5
2026-04-29,W0246,52.3203,10.5726,,0.0,10.1,12.8,0.05,11.9,0.143,4.28,era5
2026-04-30,W0246,52.3203,10.5726,,0.0,11.4,13.5,0.04,11.9,0.143,4.18,era5
2026-04-28,W0247,52.3203,10.6021,,0.0,9.9,11.6,0.119,10.3,0.153,4.19,era5
2026-04-29,W0247,52.3203,10.6021,,0.0,9.4,11.3,0.112,10.6,0.147,4.05,era5
2026-04-30,W0247,52.3203,10.6021,,0.0,10.7,11.8,0.105,10.6,0.147,4.02,era5
2026-04-28,W0248,52.3203,10.6317,,0.0,9.9,11.6,0.119,10.3,0.153,4.19,era5
2026-04-29,W0248,52.3203,10.6317,,0.0,9.4,11.3,0.112,10.6,0.147,4.05,era5
2026-04-30,W0248,52.3203,10.6317,,0.0,10.7,11.8,0.105,10.6,0.147,4.02,era5
2026-04-28,W0249,52.3203,10.6612,,0.0,9.9,11.6,0.119,10.3,0.153,4.19,era5
2026-04-29,W0249,52.3203,10.6612,,0.0,9.4,11.3,0.112,10.6,0.147,4.05,era5
2026-04-30,W0249,52.3203,10.6612,,0.0,10.7,11.8,0.105,10.6,0.147,4.02,era5
2026-04-28,W0250,52.3203,10.6908,,0.0,9.9,11.6,0.119,10.3,0.153,4.19,era5
2026-04-29,W0250,52.3203,10.6908,,0.0,9.4,11.3,0.112,10.6,0.147,4.05,era5
2026-04-30,W0250,52.3203,10.6908,,0.0,10.7,11.8,0.105,10.6,0.147,4.02,era5
2026-04-28,W0251,52.3203,10.7203,,0.0,9.9,11.6,0.119,10.3,0.153,4.19,era5
2026-04-29,W0251,52.3203,10.7203,,0.0,9.4,11.3,0.112,10.6,0.147,4.06,era5
2026-04-30,W0251,52.3203,10.7203,,0.0,10.7,11.8,0.105,10.6,0.147,4.03,era5
2026-04-28,W0252,52.3203,10.7498,,0.0,9.1,9.8,0.181,9.2,0.235,3.77,era5
2026-04-29,W0252,52.3203,10.7498,,0.0,8.4,9.3,0.162,9.1,0.226,3.67,era5
2026-04-30,W0252,52.3203,10.7498,,0.0,9.7,9.6,0.148,8.9,0.219,3.81,era5
2026-04-28,W0253,52.3203,10.8384,,0.0,9.5,11.1,0.136,10.0,0.164,4.07,era5
2026-04-29,W0253,52.3203,10.8384,,0.0,8.9,10.7,0.125,10.1,0.16,3.89,era5
2026-04-30,W0253,52.3203,10.8384,,0.0,10.4,11.6,0.109,10.2,0.151,3.99,era5
2026-04-28,W0254,52.3203,10.868,,0.0,9.5,11.1,0.136,10.0,0.164,4.06,era5
2026-04-29,W0254,52.3203,10.868,,0.0,8.9,10.7,0.125,10.1,0.16,3.89,era5
2026-04-30,W0254,52.3203,10.868,,0.0,10.4,11.6,0.109,10.2,0.151,3.99,era5
2026-04-28,W0255,52.3203,10.9271,,0.0,9.3,10.5,0.153,9.6,0.19,3.97,era5
2026-04-29,W0255,52.3203,10.9271,,0.0,8.7,10.1,0.141,9.6,0.185,3.81,era5
2026-04-30,W0255,52.3203,10.9271,,0.0,10.2,10.4,0.127,9.6,0.178,3.94,era5
2026-04-28,W0256,52.3203,10.9566,,0.0,9.6,11.2,0.13,10.1,0.159,4.12,era5
2026-04-29,W0256,52.3203,10.9566,,0.0,9.0,10.8,0.122,10.2,0.157,3.93,era5
2026-04-30,W0256,52.3203,10.9566,,0.0,10.6,11.8,0.105,10.4,0.15,4.03,era5
2026-04-28,W0257,52.3203,10.9861,,0.0,9.6,11.2,0.13,10.1,0.159,4.12,era5
2026-04-29,W0257,52.3203,10.9861,,0.0,9.0,10.8,0.122,10.2,0.157,3.92,era5
2026-04-30,W0257,52.3203,10.9861,,0.0,10.6,11.8,0.105,10.4,0.15,4.03,era5
2026-04-28,W0258,52.3203,11.0452,,0.0,9.6,11.2,0.13,10.1,0.159,4.12,era5
2026-04-29,W0258,52.3203,11.0452,,0.0,9.0,10.8,0.122,10.2,0.157,3.92,era5
2026-04-30,W0258,52.3203,11.0452,,0.0,10.6,11.8,0.105,10.4,0.15,4.03,era5
2026-04-28,W0259,52.3383,10.1,,0.0,10.8,13.3,0.055,11.8,0.146,4.53,era5
2026-04-29,W0259,52.3383,10.1,,0.0,10.2,12.7,0.05,11.8,0.146,4.42,era5
2026-04-30,W0259,52.3383,10.1,,0.0,11.4,13.2,0.04,11.8,0.146,4.36,era5
2026-04-28,W0260,52.3383,10.1295,,0.0,10.8,13.3,0.055,11.8,0.146,4.53,era5
2026-04-29,W0260,52.3383,10.1295,,0.0,10.2,12.7,0.05,11.8,0.146,4.42,era5
2026-04-30,W0260,52.3383,10.1295,,0.0,11.4,13.2,0.04,11.8,0.146,4.36,era5
2026-04-28,W0261,52.3383,10.3363,,0.0,10.8,13.2,0.088,11.7,0.137,4.43,era5
2026-04-29,W0261,52.3383,10.3363,,0.0,10.1,12.7,0.08,11.8,0.137,4.29,era5
2026-04-30,W0261,52.3383,10.3363,,0.0,11.3,13.0,0.068,11.7,0.137,4.21,era5
2026-04-28,W0262,52.3383,10.3658,,0.0,10.8,13.2,0.088,11.7,0.137,4.43,era5
2026-04-29,W0262,52.3383,10.3658,,0.0,10.1,12.7,0.08,11.8,0.137,4.29,era5
2026-04-30,W0262,52.3383,10.3658,,0.0,11.3,13.0,0.068,11.7,0.137,4.2,era5
2026-04-28,W0263,52.3383,10.484,,0.0,10.6,13.4,0.06,11.9,0.143,4.42,era5
2026-04-29,W0263,52.3383,10.484,,0.0,10.1,12.8,0.05,11.9,0.143,4.28,era5
2026-04-30,W0263,52.3383,10.484,,0.0,11.4,13.5,0.04,11.9,0.143,4.18,era5
2026-04-28,W0264,52.3383,10.5135,,0.0,10.6,13.4,0.06,11.9,0.143,4.42,era5
2026-04-29,W0264,52.3383,10.5135,,0.0,10.1,12.8,0.05,11.9,0.143,4.28,era5
2026-04-30,W0264,52.3383,10.5135,,0.0,11.4,13.5,0.04,11.9,0.143,4.18,era5
2026-04-28,W0265,52.3383,10.5726,,0.0,10.6,13.4,0.06,11.9,0.143,4.42,era5
2026-04-29,W0265,52.3383,10.5726,,0.0,10.1,12.8,0.05,11.9,0.143,4.28,era5
2026-04-30,W0265,52.3383,10.5726,,0.0,11.4,13.5,0.04,11.9,0.143,4.18,era5
2026-04-28,W0266,52.3383,10.6021,,0.0,9.9,11.6,0.119,10.3,0.153,4.19,era5
2026-04-29,W0266,52.3383,10.6021,,0.0,9.4,11.3,0.112,10.6,0.147,4.06,era5
2026-04-30,W0266,52.3383,10.6021,,0.0,10.7,11.8,0.105,10.6,0.147,4.03,era5
2026-04-28,W0267,52.3383,10.6317,,0.0,9.9,11.6,0.119,10.3,0.153,4.19,era5
2026-04-29,W0267,52.3383,10.6317,,0.0,9.4,11.3,0.112,10.6,0.147,4.05,era5
2026-04-30,W0267,52.3383,10.6317,,0.0,10.7,11.8,0.105,10.6,0.147,4.02,era5
2026-04-28,W0268,52.3383,10.6612,,0.0,9.9,11.6,0.119,10.3,0.153,4.19,era5
2026-04-29,W0268,52.3383,10.6612,,0.0,9.4,11.3,0.112,10.6,0.147,4.05,era5
2026-04-30,W0268,52.3383,10.6612,,0.0,10.7,11.8,0.105,10.6,0.147,4.02,era5
2026-04-28,W0269,52.3383,10.6908,,0.0,9.9,11.6,0.119,10.3,0.153,4.19,era5
2026-04-29,W0269,52.3383,10.6908,,0.0,9.4,11.3,0.112,10.6,0.147,4.05,era5
2026-04-30,W0269,52.3383,10.6908,,0.0,10.7,11.8,0.105,10.6,0.147,4.02,era5
2026-04-28,W0270,52.3383,10.7203,,0.0,9.9,11.6,0.119,10.3,0.153,4.19,era5
2026-04-29,W0270,52.3383,10.7203,,0.0,9.4,11.3,0.112,10.6,0.147,4.06,era5
2026-04-30,W0270,52.3383,10.7203,,0.0,10.7,11.8,0.105,10.6,0.147,4.03,era5
2026-04-28,W0271,52.3383,10.7498,,0.0,9.9,11.6,0.119,10.3,0.153,4.19,era5
2026-04-29,W0271,52.3383,10.7498,,0.0,9.4,11.3,0.112,10.6,0.147,4.05,era5
2026-04-30,W0271,52.3383,10.7498,,0.0,10.7,11.8,0.105,10.6,0.147,4.02,era5
2026-04-28,W0272,52.3383,10.868,,0.0,9.5,11.1,0.136,10.0,0.164,4.07,era5
2026-04-29,W0272,52.3383,10.868,,0.0,8.9,10.7,0.125,10.1,0.16,3.89,era5
2026-04-30,W0272,52.3383,10.868,,0.0,10.4,11.6,0.109,10.2,0.151,3.99,era5
2026-04-28,W0273,52.3383,10.8975,,0.0,9.5,11.1,0.136,10.0,0.164,4.07,era5
2026-04-29,W0273,52.3383,10.8975,,0.0,8.9,10.7,0.125,10.1,0.16,3.89,era5
2026-04-30,W0273,52.3383,10.8975,,0.0,10.4,11.6,0.109,10.2,0.151,3.99,era5
2026-04-28,W0274,52.3383,10.9271,,0.0,9.6,11.2,0.13,10.1,0.159,4.12,era5
2026-04-29,W0274,52.3383,10.9271,,0.0,9.0,10.8,0.122,10.2,0.157,3.92,era5
2026-04-30,W0274,52.3383,10.9271,,0.0,10.6,11.8,0.105,10.4,0.15,4.03,era5
2026-04-28,W0275,52.3383,10.9566,,0.0,9.6,11.2,0.13,10.1,0.159,4.12,era5
2026-04-29,W0275,52.3383,10.9566,,0.0,9.0,10.8,0.122,10.2,0.157,3.92,era5
2026-04-30,W0275,52.3383,10.9566,,0.0,10.6,11.8,0.105,10.4,0.15,4.03,era5
2026-04-28,W0276,52.3383,10.9861,,0.0,9.6,11.2,0.13,10.1,0.159,4.12,era5
2026-04-29,W0276,52.3383,10.9861,,0.0,9.0,10.8,0.122,10.2,0.157,3.92,era5
2026-04-30,W0276,52.3383,10.9861,,0.0,10.6,11.8,0.105,10.4,0.15,4.03,era5
2026-04-28,W0277,52.3383,11.1043,,0.0,9.5,11.0,0.129,10.0,0.162,4.09,era5
2026-04-29,W0277,52.3383,11.1043,,0.0,9.0,10.7,0.121,10.1,0.158,3.94,era5
2026-04-30,W0277,52.3383,11.1043,,0.0,10.5,11.5,0.096,10.2,0.146,3.96,era5
2026-04-28,W0278,52.3383,11.1338,,0.0,9.5,11.0,0.129,10.0,0.162,4.09,era5
2026-04-29,W0278,52.3383,11.1338,,0.0,9.0,10.7,0.121,10.1,0.158,3.95,era5
2026-04-30,W0278,52.3383,11.1338,,0.0,10.5,11.5,0.096,10.2,0.146,3.96,era5
2026-04-28,W0279,52.3563,10.1,,0.0,10.8,13.3,0.055,11.8,0.146,4.53,era5
2026-04-29,W0279,52.3563,10.1,,0.0,10.2,12.7,0.05,11.8,0.146,4.42,era5
2026-04-30,W0279,52.3563,10.1,,0.0,11.4,13.2,0.04,11.8,0.146,4.36,era5
2026-04-28,W0280,52.3563,10.1295,,0.0,10.8,13.3,0.055,11.8,0.146,4.53,era5
2026-04-29,W0280,52.3563,10.1295,,0.0,10.2,12.7,0.05,11.8,0.146,4.42,era5
2026-04-30,W0280,52.3563,10.1295,,0.0,11.4,13.2,0.04,11.8,0.146,4.36,era5
2026-04-28,W0281,52.3563,10.2772,,0.0,10.8,13.2,0.088,11.7,0.137,4.43,era5
2026-04-29,W0281,52.3563,10.2772,,0.0,10.1,12.7,0.08,11.8,0.137,4.29,era5
2026-04-30,W0281,52.3563,10.2772,,0.0,11.3,13.0,0.068,11.7,0.137,4.2,era5
2026-04-28,W0282,52.3563,10.3068,,0.0,10.8,13.2,0.088,11.7,0.137,4.43,era5
2026-04-29,W0282,52.3563,10.3068,,0.0,10.1,12.7,0.08,11.8,0.137,4.29,era5
2026-04-30,W0282,52.3563,10.3068,,0.0,11.3,13.0,0.068,11.7,0.137,4.21,era5
2026-04-28,W0283,52.3563,10.3363,,0.0,10.8,13.2,0.088,11.7,0.137,4.43,era5
2026-04-29,W0283,52.3563,10.3363,,0.0,10.1,12.7,0.08,11.8,0.137,4.29,era5
2026-04-30,W0283,52.3563,10.3363,,0.0,11.3,13.0,0.068,11.7,0.137,4.2,era5
2026-04-28,W0284,52.3563,10.3658,,0.0,10.8,13.2,0.088,11.7,0.137,4.43,era5
2026-04-29,W0284,52.3563,10.3658,,0.0,10.1,12.7,0.08,11.8,0.137,4.29,era5
2026-04-30,W0284,52.3563,10.3658,,0.0,11.3,13.0,0.068,11.7,0.137,4.2,era5
2026-04-28,W0285,52.3563,10.4249,,0.0,10.6,13.4,0.06,11.9,0.143,4.42,era5
2026-04-29,W0285,52.3563,10.4249,,0.0,10.1,12.8,0.05,11.9,0.143,4.28,era5
2026-04-30,W0285,52.3563,10.4249,,0.0,11.4,13.5,0.04,11.9,0.143,4.18,era5
2026-04-28,W0286,52.3563,10.484,,0.0,10.6,13.4,0.06,11.9,0.143,4.42,era5
2026-04-29,W0286,52.3563,10.484,,0.0,10.1,12.8,0.05,11.9,0.143,4.28,era5
2026-04-30,W0286,52.3563,10.484,,0.0,11.4,13.5,0.04,11.9,0.143,4.18,era5
2026-04-28,W0287,52.3563,10.5135,,0.0,10.6,13.4,0.06,11.9,0.143,4.42,era5
2026-04-29,W0287,52.3563,10.5135,,0.0,10.1,12.8,0.05,11.9,0.143,4.29,era5
2026-04-30,W0287,52.3563,10.5135,,0.0,11.4,13.5,0.04,11.9,0.143,4.18,era5
2026-04-28,W0288,52.3563,10.5726,,0.0,10.1,11.4,0.118,10.2,0.174,4.14,era5
2026-04-29,W0288,52.3563,10.5726,,0.0,9.4,11.1,0.108,10.3,0.167,3.99,era5
2026-04-30,W0288,52.3563,10.5726,,0.0,10.7,11.5,0.103,10.4,0.162,3.94,era5
2026-04-28,W0289,52.3563,10.6021,,0.0,9.9,11.6,0.119,10.3,0.153,4.19,era5
2026-04-29,W0289,52.3563,10.6021,,0.0,9.4,11.3,0.112,10.6,0.147,4.05,era5
2026-04-30,W0289,52.3563,10.6021,,0.0,10.7,11.8,0.105,10.6,0.147,4.02,era5
2026-04-28,W0290,52.3563,10.6317,,0.0,9.9,11.6,0.119,10.3,0.153,4.19,era5
2026-04-29,W0290,52.3563,10.6317,,0.0,9.4,11.3,0.112,10.6,0.147,4.05,era5
2026-04-30,W0290,52.3563,10.6317,,0.0,10.7,11.8,0.105,10.6,0.147,4.02,era5
2026-04-28,W0291,52.3563,10.6612,,0.0,9.9,11.6,0.119,10.3,0.153,4.19,era5
2026-04-29,W0291,52.3563,10.6612,,0.0,9.4,11.3,0.112,10.6,0.147,4.05,era5
2026-04-30,W0291,52.3563,10.6612,,0.0,10.7,11.8,0.105,10.6,0.147,4.02,era5
2026-04-28,W0292,52.3563,10.6908,,0.0,9.9,11.6,0.119,10.3,0.153,4.19,era5
2026-04-29,W0292,52.3563,10.6908,,0.0,9.4,11.3,0.112,10.6,0.147,4.05,era5
2026-04-30,W0292,52.3563,10.6908,,0.0,10.7,11.8,0.105,10.6,0.147,4.02,era5
2026-04-28,W0293,52.3563,10.8089,,0.0,9.5,11.1,0.136,10.0,0.164,4.06,era5
2026-04-29,W0293,52.3563,10.8089,,0.0,8.9,10.7,0.125,10.1,0.16,3.89,era5
2026-04-30,W0293,52.3563,10.8089,,0.0,10.4,11.6,0.109,10.2,0.151,3.99,era5
2026-04-28,W0294,52.3563,10.8384,,0.0,9.5,11.1,0.136,10.0,0.164,4.06,era5
2026-04-29,W0294,52.3563,10.8384,,0.0,8.9,10.7,0.125,10.1,0.16,3.89,era5
2026-04-30,W0294,52.3563,10.8384,,0.0,10.4,11.6,0.109,10.2,0.151,3.99,era5
2026-04-28,W0295,52.3563,10.868,,0.0,9.5,11.1,0.136,10.0,0.164,4.07,era5
2026-04-29,W0295,52.3563,10.868,,0.0,8.9,10.7,0.125,10.1,0.16,3.89,era5
2026-04-30,W0295,52.3563,10.868,,0.0,10.4,11.6,0.109,10.2,0.151,3.99,era5
2026-04-28,W0296,52.3563,10.9861,,0.0,9.6,11.2,0.13,10.1,0.159,4.12,era5
2026-04-29,W0296,52.3563,10.9861,,0.0,9.0,10.8,0.122,10.2,0.157,3.92,era5
2026-04-30,W0296,52.3563,10.9861,,0.0,10.6,11.8,0.105,10.4,0.15,4.03,era5
2026-04-28,W0297,52.3563,11.0157,,0.0,9.6,11.2,0.13,10.1,0.159,4.12,era5
2026-04-29,W0297,52.3563,11.0157,,0.0,9.0,10.8,0.122,10.2,0.157,3.92,era5
2026-04-30,W0297,52.3563,11.0157,,0.0,10.6,11.8,0.105,10.4,0.15,4.02,era5
2026-04-28,W0298,52.3563,11.0452,,0.0,9.6,11.2,0.13,10.1,0.159,4.12,era5
2026-04-29,W0298,52.3563,11.0452,,0.0,9.0,10.8,0.122,10.2,0.157,3.92,era5
2026-04-30,W0298,52.3563,11.0452,,0.0,10.6,11.8,0.105,10.4,0.15,4.02,era5
2026-04-28,W0299,52.3563,11.0747,,0.0,9.7,11.3,0.131,10.3,0.157,4.12,era5
2026-04-29,W0299,52.3563,11.0747,,0.0,9.1,11.0,0.121,10.3,0.155,3.99,era5
2026-04-30,W0299,52.3563,11.0747,,0.0,10.6,12.0,0.101,10.5,0.146,3.93,era5
2026-04-28,W0300,52.3563,11.1043,,0.0,9.5,11.0,0.129,10.0,0.162,4.09,era5
2026-04-29,W0300,52.3563,11.1043,,0.0,9.0,10.7,0.121,10.1,0.158,3.94,era5
2026-04-30,W0300,52.3563,11.1043,,0.0,10.5,11.5,0.096,10.2,0.146,3.96,era5
2026-04-28,W0301,52.3563,11.1338,,0.0,9.5,11.0,0.129,10.0,0.162,4.09,era5
2026-04-29,W0301,52.3563,11.1338,,0.0,9.0,10.7,0.121,10.1,0.158,3.94,era5
2026-04-30,W0301,52.3563,11.1338,,0.0,10.5,11.5,0.096,10.2,0.146,3.96,era5
2026-04-28,W0302,52.3743,10.1,,0.0,10.8,13.3,0.055,11.8,0.146,4.53,era5
2026-04-29,W0302,52.3743,10.1,,0.0,10.2,12.7,0.05,11.8,0.146,4.42,era5
2026-04-30,W0302,52.3743,10.1,,0.0,11.4,13.2,0.04,11.8,0.146,4.35,era5
2026-04-28,W0303,52.3743,10.1886,,0.0,10.7,13.0,0.078,11.6,0.146,4.51,era5
2026-04-29,W0303,52.3743,10.1886,,0.0,10.1,12.5,0.069,11.6,0.145,4.32,era5
2026-04-30,W0303,52.3743,10.1886,,0.0,11.3,13.0,0.059,11.6,0.145,4.27,era5
2026-04-28,W0304,52.3743,10.3068,,0.0,10.8,13.2,0.088,11.7,0.137,4.43,era5
2026-04-29,W0304,52.3743,10.3068,,0.0,10.1,12.7,0.08,11.8,0.137,4.29,era5
2026-04-30,W0304,52.3743,10.3068,,0.0,11.3,13.0,0.068,11.7,0.137,4.2,era5
2026-04-28,W0305,52.3743,10.3363,,0.0,10.8,13.2,0.088,11.7,0.137,4.43,era5
2026-04-29,W0305,52.3743,10.3363,,0.0,10.1,12.7,0.08,11.8,0.137,4.29,era5
2026-04-30,W0305,52.3743,10.3363,,0.0,11.3,13.0,0.068,11.7,0.137,4.21,era5
2026-04-28,W0306,52.3743,10.3658,,0.0,10.5,12.7,0.098,11.2,0.145,4.36,era5
2026-04-29,W0306,52.3743,10.3658,,0.0,9.8,12.2,0.089,11.3,0.145,4.18,era5
2026-04-30,W0306,52.3743,10.3658,,0.0,11.2,12.7,0.08,11.3,0.145,4.12,era5
2026-04-28,W0307,52.3743,10.3954,,0.0,10.5,12.7,0.098,11.2,0.145,4.36,era5
2026-04-29,W0307,52.3743,10.3954,,0.0,9.8,12.2,0.089,11.3,0.145,4.18,era5
2026-04-30,W0307,52.3743,10.3954,,0.0,11.2,12.7,0.08,11.3,0.145,4.12,era5
2026-04-28,W0308,52.3743,10.4249,,0.0,10.5,12.7,0.098,11.2,0.145,4.36,era5
2026-04-29,W0308,52.3743,10.4249,,0.0,9.8,12.2,0.089,11.3,0.145,4.18,era5
2026-04-30,W0308,52.3743,10.4249,,0.0,11.2,12.7,0.08,11.3,0.145,4.12,era5
2026-04-28,W0309,52.3743,10.5135,,0.0,10.1,11.4,0.118,10.2,0.174,4.14,era5
2026-04-29,W0309,52.3743,10.5135,,0.0,9.4,11.1,0.108,10.3,0.167,3.99,era5
2026-04-30,W0309,52.3743,10.5135,,0.0,10.7,11.5,0.103,10.4,0.162,3.94,era5
2026-04-28,W0310,52.3743,10.5726,,0.0,10.1,11.4,0.118,10.2,0.174,4.14,era5
2026-04-29,W0310,52.3743,10.5726,,0.0,9.4,11.1,0.108,10.3,0.167,3.99,era5
2026-04-30,W0310,52.3743,10.5726,,0.0,10.7,11.5,0.103,10.4,0.162,3.94,era5
2026-04-28,W0311,52.3743,10.6612,,0.0,9.9,11.6,0.119,10.3,0.153,4.19,era5
2026-04-29,W0311,52.3743,10.6612,,0.0,9.4,11.3,0.112,10.6,0.147,4.05,era5
2026-04-30,W0311,52.3743,10.6612,,0.0,10.7,11.8,0.105,10.6,0.147,4.02,era5
2026-04-28,W0312,52.3743,10.6908,,0.0,9.9,11.8,0.106,10.5,0.167,4.16,era5
2026-04-29,W0312,52.3743,10.6908,,0.0,9.4,11.6,0.097,10.7,0.161,4.05,era5
2026-04-30,W0312,52.3743,10.6908,,0.0,10.8,12.5,0.093,11.0,0.158,3.94,era5
2026-04-28,W0313,52.3743,10.7203,,0.0,9.9,11.8,0.106,10.5,0.167,4.16,era5
2026-04-29,W0313,52.3743,10.7203,,0.0,9.4,11.6,0.097,10.7,0.161,4.06,era5
2026-04-30,W0313,52.3743,10.7203,,0.0,10.8,12.5,0.093,11.0,0.158,3.95,era5
2026-04-28,W0314,52.3743,10.7498,,0.0,9.9,11.8,0.106,10.5,0.167,4.16,era5
2026-04-29,W0314,52.3743,10.7498,,0.0,9.4,11.6,0.097,10.7,0.161,4.06,era5
2026-04-30,W0314,52.3743,10.7498,,0.0,10.8,12.5,0.093,11.0,0.158,3.95,era5
2026-04-28,W0315,52.3743,10.7794,,0.0,9.5,11.1,0.136,10.0,0.164,4.07,era5
2026-04-29,W0315,52.3743,10.7794,,0.0,8.9,10.7,0.125,10.1,0.16,3.89,era5
2026-04-30,W0315,52.3743,10.7794,,0.0,10.4,11.6,0.109,10.2,0.151,3.99,era5
2026-04-28,W0316,52.3743,10.8089,,0.0,9.5,11.1,0.136,10.0,0.164,4.07,era5
2026-04-29,W0316,52.3743,10.8089,,0.0,8.9,10.7,0.125,10.1,0.16,3.89,era5
2026-04-30,W0316,52.3743,10.8089,,0.0,10.4,11.6,0.109,10.2,0.151,3.99,era5
2026-04-28,W0317,52.3743,10.8384,,0.0,9.6,11.0,0.132,10.1,0.188,4.09,era5
2026-04-29,W0317,52.3743,10.8384,,0.0,9.1,10.8,0.118,10.1,0.183,3.98,era5
2026-04-30,W0317,52.3743,10.8384,,0.0,10.6,11.7,0.107,10.3,0.176,3.91,era5
2026-04-28,W0318,52.3743,10.868,,0.0,9.6,11.0,0.132,10.1,0.188,4.09,era5
2026-04-29,W0318,52.3743,10.868,,0.0,9.1,10.8,0.118,10.1,0.183,3.98,era5
2026-04-30,W0318,52.3743,10.868,,0.0,10.6,11.7,0.107,10.3,0.176,3.91,era5
2026-04-28,W0319,52.3743,10.8975,,0.0,9.6,11.0,0.132,10.1,0.188,4.08,era5
2026-04-29,W0319,52.3743,10.8975,,0.0,9.1,10.8,0.118,10.1,0.183,3.98,era5
2026-04-30,W0319,52.3743,10.8975,,0.0,10.6,11.7,0.107,10.3,0.176,3.91,era5
2026-04-28,W0320,52.3743,10.9861,,0.0,9.6,11.2,0.13,10.1,0.159,4.12,era5
2026-04-29,W0320,52.3743,10.9861,,0.0,9.0,10.8,0.122,10.2,0.157,3.92,era5
2026-04-30,W0320,52.3743,10.9861,,0.0,10.6,11.8,0.105,10.4,0.15,4.02,era5
