datum,ort,lat,lon,regen_icon,regen_era5,temperatur,bt07,bf07,bt728,bf728,et0,quelle
2026-05-01,W0147,52.2122,11.0452,,0.0,14.4,13.0,0.112,10.9,0.161,4.43,era5
2026-05-02,W0147,52.2122,11.0452,,0.0,18.3,16.8,0.104,13.2,0.155,5.66,era5
2026-05-03,W0147,52.2122,11.0452,,0.0,19.2,17.7,0.106,15.1,0.155,4.77,era5
2026-05-04,W0147,52.2122,11.0452,,0.5,17.7,18.6,0.115,16.1,0.159,3.91,era5
2026-05-05,W0147,52.2122,11.0452,,10.5,14.3,15.2,0.175,15.4,0.158,2.08,era5
2026-05-06,W0147,52.2122,11.0452,,30.6,10.6,11.6,0.367,12.9,0.202,0.89,era5
2026-05-07,W0147,52.2122,11.0452,,13.2,8.0,9.2,0.363,10.5,0.234,0.72,era5
2026-05-08,W0147,52.2122,11.0452,,0.3,8.6,9.1,0.33,9.2,0.248,1.97,era5
2026-05-09,W0147,52.2122,11.0452,,0.2,11.1,11.0,0.295,10.1,0.249,2.34,era5
2026-05-10,W0147,52.2122,11.0452,,0.2,12.3,11.9,0.261,10.8,0.243,3.33,era5
2026-05-11,W0147,52.2122,11.0452,,12.9,9.2,10.4,0.327,11.3,0.258,0.94,era5
2026-05-12,W0147,52.2122,11.0452,,3.9,5.7,7.3,0.321,8.6,0.237,1.13,era5
2026-05-13,W0147,52.2122,11.0452,,4.9,8.3,8.6,0.316,8.2,0.212,2.42,era5
2026-05-14,W0147,52.2122,11.0452,,2.3,7.7,8.7,0.306,8.8,0.219,2.27,era5
2026-05-15,W0147,52.2122,11.0452,,2.2,7.9,8.9,0.271,8.7,0.215,2.9,era5
2026-05-16,W0147,52.2122,11.0452,,0.7,8.5,9.6,0.242,9.5,0.209,3.07,era5
2026-05-17,W0147,52.2122,11.0452,,0.0,10.4,10.4,0.212,9.7,0.202,3.47,era5
2026-05-18,W0147,52.2122,11.0452,,1.2,13.4,13.3,0.189,11.8,0.195,4.13,era5
2026-05-19,W0147,52.2122,11.0452,,0.3,13.0,14.2,0.148,13.0,0.187,3.76,era5
2026-05-20,W0147,52.2122,11.0452,,4.9,14.4,14.9,0.171,13.9,0.183,2.8,era5
2026-05-21,W0147,52.2122,11.0452,,0.3,15.1,15.2,0.201,14.1,0.181,3.56,era5
2026-05-22,W0147,52.2122,11.0452,,0.0,17.7,17.1,0.178,14.7,0.177,4.44,era5
2026-05-23,W0147,52.2122,11.0452,,0.0,20.6,20.0,0.142,16.7,0.165,5.21,era5
2026-05-24,W0147,52.2122,11.0452,,0.0,21.3,21.3,0.121,18.3,0.156,5.54,era5
2026-05-25,W0147,52.2122,11.0452,,0.0,20.1,21.4,0.111,18.6,0.152,5.4,era5
2026-05-26,W0147,52.2122,11.0452,,0.0,22.8,23.2,0.104,19.5,0.148,6.03,era5
2026-05-27,W0147,52.2122,11.0452,,0.0,19.2,22.0,0.112,20.4,0.148,6.17,era5
2026-05-28,W0147,52.2122,11.0452,,0.0,15.2,18.6,0.123,18.6,0.148,4.96,era5
2026-05-29,W0147,52.2122,11.0452,,1.5,19.0,19.8,0.118,17.8,0.148,5.57,era5
2026-05-30,W0147,52.2122,11.0452,,0.8,18.7,20.1,0.136,18.6,0.148,4.23,era5
2026-05-31,W0147,52.2122,11.0452,,6.6,17.0,17.9,0.162,17.5,0.148,2.9,era5
2026-05-01,W0148,52.2122,11.0747,,0.0,14.4,13.0,0.112,10.9,0.161,4.44,era5
2026-05-02,W0148,52.2122,11.0747,,0.0,18.3,16.8,0.104,13.2,0.155,5.66,era5
2026-05-03,W0148,52.2122,11.0747,,0.0,19.2,17.7,0.106,15.1,0.155,4.77,era5
2026-05-04,W0148,52.2122,11.0747,,0.5,17.7,18.6,0.115,16.1,0.159,3.91,era5
2026-05-05,W0148,52.2122,11.0747,,10.5,14.3,15.2,0.175,15.4,0.158,2.08,era5
2026-05-06,W0148,52.2122,11.0747,,30.6,10.6,11.6,0.367,12.9,0.202,0.89,era5
2026-05-07,W0148,52.2122,11.0747,,13.2,8.0,9.2,0.363,10.5,0.234,0.72,era5
2026-05-08,W0148,52.2122,11.0747,,0.3,8.6,9.1,0.33,9.2,0.248,1.97,era5
2026-05-09,W0148,52.2122,11.0747,,0.2,11.1,11.0,0.295,10.1,0.249,2.35,era5
2026-05-10,W0148,52.2122,11.0747,,0.2,12.3,11.9,0.261,10.8,0.243,3.33,era5
2026-05-11,W0148,52.2122,11.0747,,12.9,9.2,10.4,0.327,11.3,0.258,0.94,era5
2026-05-12,W0148,52.2122,11.0747,,3.9,5.7,7.3,0.321,8.6,0.237,1.13,era5
2026-05-13,W0148,52.2122,11.0747,,4.9,8.3,8.6,0.316,8.2,0.212,2.42,era5
2026-05-14,W0148,52.2122,11.0747,,2.3,7.7,8.7,0.306,8.8,0.219,2.27,era5
2026-05-15,W0148,52.2122,11.0747,,2.2,7.9,8.9,0.271,8.7,0.215,2.9,era5
2026-05-16,W0148,52.2122,11.0747,,0.7,8.5,9.6,0.242,9.5,0.209,3.07,era5
2026-05-17,W0148,52.2122,11.0747,,0.0,10.4,10.4,0.212,9.7,0.202,3.48,era5
2026-05-18,W0148,52.2122,11.0747,,1.2,13.4,13.3,0.189,11.8,0.195,4.13,era5
2026-05-19,W0148,52.2122,11.0747,,0.3,13.0,14.2,0.148,13.0,0.187,3.76,era5
2026-05-20,W0148,52.2122,11.0747,,4.9,14.4,14.9,0.171,13.9,0.183,2.8,era5
2026-05-21,W0148,52.2122,11.0747,,0.3,15.1,15.2,0.201,14.1,0.181,3.56,era5
2026-05-22,W0148,52.2122,11.0747,,0.0,17.7,17.1,0.178,14.7,0.177,4.45,era5
2026-05-23,W0148,52.2122,11.0747,,0.0,20.6,20.0,0.142,16.7,0.165,5.21,era5
2026-05-24,W0148,52.2122,11.0747,,0.0,21.3,21.3,0.121,18.3,0.156,5.54,era5
2026-05-25,W0148,52.2122,11.0747,,0.0,20.1,21.4,0.111,18.6,0.152,5.4,era5
2026-05-26,W0148,52.2122,11.0747,,0.0,22.8,23.2,0.104,19.5,0.148,6.03,era5
2026-05-27,W0148,52.2122,11.0747,,0.0,19.2,22.0,0.112,20.4,0.148,6.17,era5
2026-05-28,W0148,52.2122,11.0747,,0.0,15.2,18.6,0.123,18.6,0.148,4.96,era5
2026-05-29,W0148,52.2122,11.0747,,1.5,19.0,19.8,0.118,17.8,0.148,5.57,era5
2026-05-30,W0148,52.2122,11.0747,,0.8,18.7,20.1,0.136,18.6,0.148,4.23,era5
2026-05-31,W0148,52.2122,11.0747,,6.6,17.0,17.9,0.162,17.5,0.148,2.9,era5
2026-05-01,W0149,52.2122,11.1043,,0.0,14.4,13.0,0.112,10.9,0.161,4.43,era5
2026-05-02,W0149,52.2122,11.1043,,0.0,18.3,16.8,0.104,13.2,0.155,5.66,era5
2026-05-03,W0149,52.2122,11.1043,,0.0,19.2,17.7,0.106,15.1,0.155,4.77,era5
2026-05-04,W0149,52.2122,11.1043,,0.5,17.7,18.6,0.115,16.1,0.159,3.91,era5
2026-05-05,W0149,52.2122,11.1043,,10.5,14.3,15.2,0.175,15.4,0.158,2.08,era5
2026-05-06,W0149,52.2122,11.1043,,30.6,10.6,11.6,0.367,12.9,0.202,0.89,era5
2026-05-07,W0149,52.2122,11.1043,,13.2,8.0,9.2,0.363,10.5,0.234,0.72,era5
2026-05-08,W0149,52.2122,11.1043,,0.3,8.6,9.1,0.33,9.2,0.248,1.97,era5
2026-05-09,W0149,52.2122,11.1043,,0.2,11.1,11.0,0.295,10.1,0.249,2.34,era5
2026-05-10,W0149,52.2122,11.1043,,0.2,12.3,11.9,0.261,10.8,0.243,3.32,era5
2026-05-11,W0149,52.2122,11.1043,,12.9,9.2,10.4,0.327,11.3,0.258,0.94,era5
2026-05-12,W0149,52.2122,11.1043,,3.9,5.7,7.3,0.321,8.6,0.237,1.13,era5
2026-05-13,W0149,52.2122,11.1043,,4.9,8.3,8.6,0.316,8.2,0.212,2.41,era5
2026-05-14,W0149,52.2122,11.1043,,2.3,7.7,8.7,0.306,8.8,0.219,2.27,era5
2026-05-15,W0149,52.2122,11.1043,,2.2,7.9,8.9,0.271,8.7,0.215,2.89,era5
2026-05-16,W0149,52.2122,11.1043,,0.7,8.5,9.6,0.242,9.5,0.209,3.06,era5
2026-05-17,W0149,52.2122,11.1043,,0.0,10.4,10.4,0.212,9.7,0.202,3.47,era5
2026-05-18,W0149,52.2122,11.1043,,1.2,13.4,13.3,0.189,11.8,0.195,4.12,era5
2026-05-19,W0149,52.2122,11.1043,,0.3,13.0,14.2,0.148,13.0,0.187,3.75,era5
2026-05-20,W0149,52.2122,11.1043,,4.9,14.4,14.9,0.171,13.9,0.183,2.79,era5
2026-05-21,W0149,52.2122,11.1043,,0.3,15.1,15.2,0.201,14.1,0.181,3.56,era5
2026-05-22,W0149,52.2122,11.1043,,0.0,17.7,17.1,0.178,14.7,0.177,4.44,era5
2026-05-23,W0149,52.2122,11.1043,,0.0,20.6,20.0,0.142,16.7,0.165,5.21,era5
2026-05-24,W0149,52.2122,11.1043,,0.0,21.3,21.3,0.121,18.3,0.156,5.54,era5
2026-05-25,W0149,52.2122,11.1043,,0.0,20.1,21.4,0.111,18.6,0.152,5.39,era5
2026-05-26,W0149,52.2122,11.1043,,0.0,22.8,23.2,0.104,19.5,0.148,6.03,era5
2026-05-27,W0149,52.2122,11.1043,,0.0,19.2,22.0,0.112,20.4,0.148,6.17,era5
2026-05-28,W0149,52.2122,11.1043,,0.0,15.2,18.6,0.123,18.6,0.148,4.95,era5
2026-05-29,W0149,52.2122,11.1043,,1.5,19.0,19.8,0.118,17.8,0.148,5.57,era5
2026-05-30,W0149,52.2122,11.1043,,0.8,18.7,20.1,0.136,18.6,0.148,4.23,era5
2026-05-31,W0149,52.2122,11.1043,,6.6,17.0,17.9,0.162,17.5,0.148,2.9,era5
2026-05-01,W0150,52.2122,11.1338,,0.0,14.4,13.0,0.112,10.9,0.161,4.43,era5
2026-05-02,W0150,52.2122,11.1338,,0.0,18.3,16.8,0.104,13.2,0.155,5.66,era5
2026-05-03,W0150,52.2122,11.1338,,0.0,19.2,17.7,0.106,15.1,0.155,4.78,era5
2026-05-04,W0150,52.2122,11.1338,,0.5,17.7,18.6,0.115,16.1,0.159,3.91,era5
2026-05-05,W0150,52.2122,11.1338,,10.5,14.3,15.2,0.175,15.4,0.158,2.08,era5
2026-05-06,W0150,52.2122,11.1338,,30.6,10.6,11.6,0.367,12.9,0.202,0.88,era5
2026-05-07,W0150,52.2122,11.1338,,13.2,8.0,9.2,0.363,10.5,0.234,0.71,era5
2026-05-08,W0150,52.2122,11.1338,,0.3,8.6,9.1,0.33,9.2,0.248,1.97,era5
2026-05-09,W0150,52.2122,11.1338,,0.2,11.1,11.0,0.295,10.1,0.249,2.34,era5
2026-05-10,W0150,52.2122,11.1338,,0.2,12.3,11.9,0.261,10.8,0.243,3.32,era5
2026-05-11,W0150,52.2122,11.1338,,12.9,9.2,10.4,0.327,11.3,0.258,0.93,era5
2026-05-12,W0150,52.2122,11.1338,,3.9,5.7,7.3,0.321,8.6,0.237,1.13,era5
2026-05-13,W0150,52.2122,11.1338,,4.9,8.3,8.6,0.316,8.2,0.212,2.41,era5
2026-05-14,W0150,52.2122,11.1338,,2.3,7.7,8.7,0.306,8.8,0.219,2.26,era5
2026-05-15,W0150,52.2122,11.1338,,2.2,7.9,8.9,0.271,8.7,0.215,2.89,era5
2026-05-16,W0150,52.2122,11.1338,,0.7,8.5,9.6,0.242,9.5,0.209,3.06,era5
2026-05-17,W0150,52.2122,11.1338,,0.0,10.4,10.4,0.212,9.7,0.202,3.47,era5
2026-05-18,W0150,52.2122,11.1338,,1.2,13.4,13.3,0.189,11.8,0.195,4.12,era5
2026-05-19,W0150,52.2122,11.1338,,0.3,13.0,14.2,0.148,13.0,0.187,3.75,era5
2026-05-20,W0150,52.2122,11.1338,,4.9,14.4,14.9,0.171,13.9,0.183,2.79,era5
2026-05-21,W0150,52.2122,11.1338,,0.3,15.1,15.2,0.201,14.1,0.181,3.55,era5
2026-05-22,W0150,52.2122,11.1338,,0.0,17.7,17.1,0.178,14.7,0.177,4.44,era5
2026-05-23,W0150,52.2122,11.1338,,0.0,20.6,20.0,0.142,16.7,0.165,5.2,era5
2026-05-24,W0150,52.2122,11.1338,,0.0,21.3,21.3,0.121,18.3,0.156,5.53,era5
2026-05-25,W0150,52.2122,11.1338,,0.0,20.1,21.4,0.111,18.6,0.152,5.39,era5
2026-05-26,W0150,52.2122,11.1338,,0.0,22.8,23.2,0.104,19.5,0.148,6.03,era5
2026-05-27,W0150,52.2122,11.1338,,0.0,19.2,22.0,0.112,20.4,0.148,6.17,era5
2026-05-28,W0150,52.2122,11.1338,,0.0,15.2,18.6,0.123,18.6,0.148,4.95,era5
2026-05-29,W0150,52.2122,11.1338,,1.5,19.0,19.8,0.118,17.8,0.148,5.57,era5
2026-05-30,W0150,52.2122,11.1338,,0.8,18.7,20.1,0.136,18.6,0.148,4.23,era5
2026-05-31,W0150,52.2122,11.1338,,6.6,17.0,17.9,0.162,17.5,0.148,2.9,era5
2026-05-01,W0151,52.2302,10.5431,,0.0,15.1,15.7,0.039,12.6,0.147,5.0,era5
2026-05-02,W0151,52.2302,10.5431,,0.0,19.6,19.2,0.059,14.5,0.147,5.83,era5
2026-05-03,W0151,52.2302,10.5431,,0.0,19.9,20.0,0.06,16.3,0.147,5.19,era5
2026-05-04,W0151,52.2302,10.5431,,3.3,18.0,20.4,0.06,17.1,0.147,3.94,era5
2026-05-05,W0151,52.2302,10.5431,,3.4,15.0,16.7,0.123,16.5,0.147,2.3,era5
2026-05-06,W0151,52.2302,10.5431,,32.1,10.3,11.7,0.33,13.9,0.164,0.68,era5
2026-05-07,W0151,52.2302,10.5431,,4.8,8.5,9.6,0.358,11.0,0.199,0.81,era5
2026-05-08,W0151,52.2302,10.5431,,0.3,9.4,10.1,0.322,10.0,0.225,2.33,era5
2026-05-09,W0151,52.2302,10.5431,,0.1,12.1,12.2,0.282,11.1,0.228,2.55,era5
2026-05-10,W0151,52.2302,10.5431,,0.4,13.8,13.6,0.246,12.1,0.228,3.42,era5
2026-05-11,W0151,52.2302,10.5431,,15.7,9.0,10.6,0.308,12.2,0.225,0.93,era5
2026-05-12,W0151,52.2302,10.5431,,7.8,6.4,7.7,0.337,9.2,0.246,1.32,era5
2026-05-13,W0151,52.2302,10.5431,,7.0,8.9,9.7,0.317,9.2,0.253,2.49,era5
2026-05-14,W0151,52.2302,10.5431,,5.3,8.0,9.5,0.307,9.6,0.256,2.12,era5
2026-05-15,W0151,52.2302,10.5431,,0.9,8.4,9.9,0.293,9.4,0.259,2.88,era5
2026-05-16,W0151,52.2302,10.5431,,0.8,8.8,10.1,0.243,9.9,0.256,2.95,era5
2026-05-17,W0151,52.2302,10.5431,,0.0,11.1,11.4,0.209,10.3,0.251,3.61,era5
2026-05-18,W0151,52.2302,10.5431,,5.4,13.5,14.2,0.168,12.2,0.236,3.82,era5
2026-05-19,W0151,52.2302,10.5431,,1.8,12.9,14.4,0.151,13.0,0.228,3.6,era5
2026-05-20,W0151,52.2302,10.5431,,6.2,14.5,15.2,0.159,14.0,0.226,2.85,era5
2026-05-21,W0151,52.2302,10.5431,,0.5,15.6,15.8,0.185,14.3,0.224,3.32,era5
2026-05-22,W0151,52.2302,10.5431,,0.0,18.1,18.1,0.157,15.5,0.215,4.44,era5
2026-05-23,W0151,52.2302,10.5431,,0.0,21.3,21.3,0.118,17.4,0.204,5.19,era5
2026-05-24,W0151,52.2302,10.5431,,0.0,21.4,22.8,0.097,19.3,0.196,5.62,era5
2026-05-25,W0151,52.2302,10.5431,,0.0,20.0,22.8,0.088,19.9,0.189,5.38,era5
2026-05-26,W0151,52.2302,10.5431,,0.0,23.2,25.0,0.078,20.4,0.177,6.12,era5
2026-05-27,W0151,52.2302,10.5431,,0.0,19.0,23.3,0.074,21.3,0.169,5.99,era5
2026-05-28,W0151,52.2302,10.5431,,0.0,15.5,20.1,0.08,19.5,0.171,5.05,era5
2026-05-29,W0151,52.2302,10.5431,,4.0,19.7,21.2,0.098,18.8,0.179,5.43,era5
2026-05-30,W0151,52.2302,10.5431,,0.1,18.7,20.5,0.131,19.7,0.182,3.83,era5
2026-05-31,W0151,52.2302,10.5431,,14.2,17.0,18.2,0.182,18.4,0.194,2.57,era5
2026-05-01,W0152,52.2302,10.5726,,0.0,13.7,13.3,0.106,11.2,0.146,4.64,era5
2026-05-02,W0152,52.2302,10.5726,,0.0,18.1,17.0,0.104,13.4,0.146,5.41,era5
2026-05-03,W0152,52.2302,10.5726,,0.0,18.5,17.1,0.106,14.8,0.146,4.43,era5
2026-05-04,W0152,52.2302,10.5726,,2.3,17.1,18.3,0.103,15.7,0.146,3.76,era5
2026-05-05,W0152,52.2302,10.5726,,3.7,14.5,15.7,0.165,15.4,0.146,2.25,era5
2026-05-06,W0152,52.2302,10.5726,,29.5,10.3,11.4,0.351,13.0,0.177,0.71,era5
2026-05-07,W0152,52.2302,10.5726,,6.6,8.2,9.3,0.363,10.5,0.219,0.81,era5
2026-05-08,W0152,52.2302,10.5726,,0.0,8.9,9.6,0.326,9.5,0.24,2.16,era5
2026-05-09,W0152,52.2302,10.5726,,0.0,11.5,11.5,0.295,10.5,0.243,2.45,era5
2026-05-10,W0152,52.2302,10.5726,,0.8,13.2,12.7,0.266,11.4,0.241,3.4,era5
2026-05-11,W0152,52.2302,10.5726,,10.6,8.7,10.1,0.322,11.5,0.244,0.87,era5
2026-05-12,W0152,52.2302,10.5726,,9.9,5.7,6.0,0.369,6.0,0.294,1.12,era5
2026-05-13,W0152,52.2302,10.5726,,8.9,8.2,7.2,0.361,4.8,0.316,2.36,era5
2026-05-14,W0152,52.2302,10.5726,,9.0,7.1,6.9,0.357,5.4,0.314,2.02,era5
2026-05-15,W0152,52.2302,10.5726,,2.6,7.3,6.5,0.33,4.7,0.312,2.68,era5
2026-05-16,W0152,52.2302,10.5726,,0.2,8.0,7.3,0.281,5.4,0.301,2.93,era5
2026-05-17,W0152,52.2302,10.5726,,0.0,9.8,8.1,0.261,5.7,0.293,3.48,era5
2026-05-18,W0152,52.2302,10.5726,,2.7,12.8,11.0,0.236,7.8,0.278,3.77,era5
2026-05-19,W0152,52.2302,10.5726,,0.9,11.8,10.9,0.223,8.5,0.268,3.46,era5
2026-05-20,W0152,52.2302,10.5726,,9.7,13.8,12.7,0.258,10.0,0.263,2.73,era5
2026-05-21,W0152,52.2302,10.5726,,0.5,14.6,13.0,0.285,10.6,0.261,3.24,era5
2026-05-22,W0152,52.2302,10.5726,,0.0,16.9,14.7,0.264,11.4,0.256,4.37,era5
2026-05-23,W0152,52.2302,10.5726,,0.0,20.2,17.5,0.21,13.5,0.238,4.98,era5
2026-05-24,W0152,52.2302,10.5726,,0.0,20.0,18.0,0.172,14.9,0.223,5.03,era5
2026-05-25,W0152,52.2302,10.5726,,0.0,18.6,17.8,0.15,14.9,0.213,5.08,era5
2026-05-26,W0152,52.2302,10.5726,,0.0,21.6,19.3,0.13,15.7,0.202,5.64,era5
2026-05-27,W0152,52.2302,10.5726,,0.0,18.1,18.7,0.116,16.3,0.193,5.52,era5
2026-05-28,W0152,52.2302,10.5726,,0.0,14.5,16.3,0.113,14.9,0.188,4.76,era5
2026-05-29,W0152,52.2302,10.5726,,3.5,18.3,17.2,0.118,14.1,0.184,5.27,era5
2026-05-30,W0152,52.2302,10.5726,,0.3,18.0,18.0,0.15,15.8,0.187,3.77,era5
2026-05-31,W0152,52.2302,10.5726,,7.9,16.2,16.1,0.186,15.0,0.197,2.6,era5
2026-05-01,W0153,52.2302,10.6021,,0.0,13.7,13.3,0.106,11.2,0.146,4.64,era5
2026-05-02,W0153,52.2302,10.6021,,0.0,18.1,17.0,0.104,13.4,0.146,5.41,era5
2026-05-03,W0153,52.2302,10.6021,,0.0,18.5,17.1,0.106,14.8,0.146,4.43,era5
2026-05-04,W0153,52.2302,10.6021,,2.3,17.1,18.3,0.103,15.7,0.146,3.75,era5
2026-05-05,W0153,52.2302,10.6021,,3.7,14.5,15.7,0.165,15.4,0.146,2.24,era5
2026-05-06,W0153,52.2302,10.6021,,29.5,10.3,11.4,0.351,13.0,0.177,0.71,era5
2026-05-07,W0153,52.2302,10.6021,,6.6,8.2,9.3,0.363,10.5,0.219,0.81,era5
2026-05-08,W0153,52.2302,10.6021,,0.0,8.9,9.6,0.326,9.5,0.24,2.16,era5
2026-05-09,W0153,52.2302,10.6021,,0.0,11.5,11.5,0.295,10.5,0.243,2.45,era5
2026-05-10,W0153,52.2302,10.6021,,0.8,13.2,12.7,0.266,11.4,0.241,3.39,era5
2026-05-11,W0153,52.2302,10.6021,,10.6,8.7,10.1,0.322,11.5,0.244,0.87,era5
2026-05-12,W0153,52.2302,10.6021,,9.9,5.7,6.0,0.369,6.0,0.294,1.11,era5
2026-05-13,W0153,52.2302,10.6021,,8.9,8.2,7.2,0.361,4.8,0.316,2.35,era5
2026-05-14,W0153,52.2302,10.6021,,9.0,7.1,6.9,0.357,5.4,0.314,2.02,era5
2026-05-15,W0153,52.2302,10.6021,,2.6,7.3,6.5,0.33,4.7,0.312,2.68,era5
2026-05-16,W0153,52.2302,10.6021,,0.2,8.0,7.3,0.281,5.4,0.301,2.93,era5
2026-05-17,W0153,52.2302,10.6021,,0.0,9.8,8.1,0.261,5.7,0.293,3.47,era5
2026-05-18,W0153,52.2302,10.6021,,2.7,12.8,11.0,0.236,7.8,0.278,3.77,era5
2026-05-19,W0153,52.2302,10.6021,,0.9,11.8,10.9,0.223,8.5,0.268,3.46,era5
2026-05-20,W0153,52.2302,10.6021,,9.7,13.8,12.7,0.258,10.0,0.263,2.72,era5
2026-05-21,W0153,52.2302,10.6021,,0.5,14.6,13.0,0.285,10.6,0.261,3.24,era5
2026-05-22,W0153,52.2302,10.6021,,0.0,16.9,14.7,0.264,11.4,0.256,4.36,era5
2026-05-23,W0153,52.2302,10.6021,,0.0,20.2,17.5,0.21,13.5,0.238,4.98,era5
2026-05-24,W0153,52.2302,10.6021,,0.0,20.0,18.0,0.172,14.9,0.223,5.03,era5
2026-05-25,W0153,52.2302,10.6021,,0.0,18.6,17.8,0.15,14.9,0.213,5.07,era5
2026-05-26,W0153,52.2302,10.6021,,0.0,21.6,19.3,0.13,15.7,0.202,5.63,era5
2026-05-27,W0153,52.2302,10.6021,,0.0,18.1,18.7,0.116,16.3,0.193,5.52,era5
2026-05-28,W0153,52.2302,10.6021,,0.0,14.5,16.3,0.113,14.9,0.188,4.76,era5
2026-05-29,W0153,52.2302,10.6021,,3.5,18.3,17.2,0.118,14.1,0.184,5.26,era5
2026-05-30,W0153,52.2302,10.6021,,0.3,18.0,18.0,0.15,15.8,0.187,3.77,era5
2026-05-31,W0153,52.2302,10.6021,,7.9,16.2,16.1,0.186,15.0,0.197,2.59,era5
2026-05-01,W0154,52.2302,10.6317,,0.0,13.7,13.3,0.106,11.2,0.146,4.64,era5
2026-05-02,W0154,52.2302,10.6317,,0.0,18.1,17.0,0.104,13.4,0.146,5.41,era5
2026-05-03,W0154,52.2302,10.6317,,0.0,18.5,17.1,0.106,14.8,0.146,4.43,era5
2026-05-04,W0154,52.2302,10.6317,,2.3,17.1,18.3,0.103,15.7,0.146,3.76,era5
2026-05-05,W0154,52.2302,10.6317,,3.7,14.5,15.7,0.165,15.4,0.146,2.25,era5
2026-05-06,W0154,52.2302,10.6317,,29.5,10.3,11.4,0.351,13.0,0.177,0.71,era5
2026-05-07,W0154,52.2302,10.6317,,6.6,8.2,9.3,0.363,10.5,0.219,0.81,era5
2026-05-08,W0154,52.2302,10.6317,,0.0,8.9,9.6,0.326,9.5,0.24,2.16,era5
2026-05-09,W0154,52.2302,10.6317,,0.0,11.5,11.5,0.295,10.5,0.243,2.45,era5
2026-05-10,W0154,52.2302,10.6317,,0.8,13.2,12.7,0.266,11.4,0.241,3.4,era5
2026-05-11,W0154,52.2302,10.6317,,10.6,8.7,10.1,0.322,11.5,0.244,0.87,era5
2026-05-12,W0154,52.2302,10.6317,,9.9,5.7,6.0,0.369,6.0,0.294,1.12,era5
2026-05-13,W0154,52.2302,10.6317,,8.9,8.2,7.2,0.361,4.8,0.316,2.36,era5
2026-05-14,W0154,52.2302,10.6317,,9.0,7.1,6.9,0.357,5.4,0.314,2.02,era5
2026-05-15,W0154,52.2302,10.6317,,2.6,7.3,6.5,0.33,4.7,0.312,2.68,era5
2026-05-16,W0154,52.2302,10.6317,,0.2,8.0,7.3,0.281,5.4,0.301,2.93,era5
2026-05-17,W0154,52.2302,10.6317,,0.0,9.8,8.1,0.261,5.7,0.293,3.48,era5
2026-05-18,W0154,52.2302,10.6317,,2.7,12.8,11.0,0.236,7.8,0.278,3.78,era5
2026-05-19,W0154,52.2302,10.6317,,0.9,11.8,10.9,0.223,8.5,0.268,3.46,era5
2026-05-20,W0154,52.2302,10.6317,,9.7,13.8,12.7,0.258,10.0,0.263,2.73,era5
2026-05-21,W0154,52.2302,10.6317,,0.5,14.6,13.0,0.285,10.6,0.261,3.24,era5
2026-05-22,W0154,52.2302,10.6317,,0.0,16.9,14.7,0.264,11.4,0.256,4.37,era5
2026-05-23,W0154,52.2302,10.6317,,0.0,20.2,17.5,0.21,13.5,0.238,4.98,era5
2026-05-24,W0154,52.2302,10.6317,,0.0,20.0,18.0,0.172,14.9,0.223,5.03,era5
2026-05-25,W0154,52.2302,10.6317,,0.0,18.6,17.8,0.15,14.9,0.213,5.08,era5
2026-05-26,W0154,52.2302,10.6317,,0.0,21.6,19.3,0.13,15.7,0.202,5.64,era5
2026-05-27,W0154,52.2302,10.6317,,0.0,18.1,18.7,0.116,16.3,0.193,5.52,era5
2026-05-28,W0154,52.2302,10.6317,,0.0,14.5,16.3,0.113,14.9,0.188,4.76,era5
2026-05-29,W0154,52.2302,10.6317,,3.5,18.3,17.2,0.118,14.1,0.184,5.27,era5
2026-05-30,W0154,52.2302,10.6317,,0.3,18.0,18.0,0.15,15.8,0.187,3.77,era5
2026-05-31,W0154,52.2302,10.6317,,7.9,16.2,16.1,0.186,15.0,0.197,2.6,era5
2026-05-01,W0155,52.2302,10.6612,,0.0,14.3,14.3,0.093,12.0,0.148,4.79,era5
2026-05-02,W0155,52.2302,10.6612,,0.0,19.1,18.2,0.086,14.1,0.148,5.72,era5
2026-05-03,W0155,52.2302,10.6612,,0.0,19.0,18.6,0.09,15.8,0.147,4.78,era5
2026-05-04,W0155,52.2302,10.6612,,4.4,17.5,19.1,0.098,16.7,0.147,3.83,era5
2026-05-05,W0155,52.2302,10.6612,,4.1,14.6,15.9,0.172,16.0,0.147,2.18,era5
2026-05-06,W0155,52.2302,10.6612,,29.4,10.1,11.5,0.343,13.3,0.171,0.68,era5
2026-05-07,W0155,52.2302,10.6612,,6.4,8.3,9.3,0.369,10.6,0.214,0.81,era5
2026-05-08,W0155,52.2302,10.6612,,0.3,9.0,9.6,0.329,9.6,0.238,2.2,era5
2026-05-09,W0155,52.2302,10.6612,,0.0,11.6,11.6,0.294,10.6,0.24,2.46,era5
2026-05-10,W0155,52.2302,10.6612,,0.3,13.4,12.9,0.262,11.5,0.238,3.34,era5
2026-05-11,W0155,52.2302,10.6612,,16.9,8.8,10.2,0.316,11.6,0.236,0.86,era5
2026-05-12,W0155,52.2302,10.6612,,10.4,5.9,7.2,0.358,8.5,0.273,1.14,era5
2026-05-13,W0155,52.2302,10.6612,,10.2,8.4,8.8,0.359,8.2,0.293,2.36,era5
2026-05-14,W0155,52.2302,10.6612,,8.3,7.5,8.7,0.349,8.7,0.296,2.05,era5
2026-05-15,W0155,52.2302,10.6612,,0.9,7.8,8.7,0.318,8.4,0.297,2.76,era5
